project_id,deployment_id,placename,longitude,latitude,start_date,end_date,bait_type,bait_description,feature_type,feature_type_methodology,camera_id,quiet_period,camera_functioning,sensor_height,height_other,sensor_orientation,orientation_other,plot_treatment,plot_treatment_description,detection_distance,subproject_name,subproject_design,event_name,event_description,event_type,recorded_by
2003388,PNS_G08_09/01/2021,PNS_G08,10.533,46.4744,01/09/21,27/09/21,None,,Other,,2024833,0,Camera Functioning,Knee height,,Parallel,,,,,IT_Forest_Stelvio National Park_21,,,,,
2003388,PNS_G17_09/01/2021,PNS_G17,10.4734,46.4595,01/09/21,29/09/21,None,,Other,,2024833,0,Camera Functioning,Knee height,,Parallel,,,,,IT_Forest_Stelvio National Park_21,,,,,
2003388,PNS_09_09/01/2021,PNS_09,10.3991,46.4695,01/09/21,14/09/21,None,,Other,,2021663,0,Camera Functioning,Knee height,,Parallel,,,,,IT_Forest_Stelvio National Park_21,,,,,
2003388,PNS_G18_09/01/2021,PNS_G18,10.4928,46.464,01/09/21,29/09/21,None,,Other,,2024833,0,Camera Functioning,Knee height,,Parallel,,,,,IT_Forest_Stelvio National Park_21,,,,,
2003388,PNS_10_09/01/2021,PNS_10,10.4179,46.4652,01/09/21,14/09/21,None,,Other,,2024833,0,Camera Functioning,Knee height,,Parallel,,,,,IT_Forest_Stelvio National Park_21,,,,,
2003388,PNS_11_09/01/2021,PNS_11,10.4472,46.4676,01/09/21,21/09/21,None,,Other,,2021663,0,Camera Functioning,Knee height,,Parallel,,,,,IT_Forest_Stelvio National Park_21,,,,,
2003388,IT_Carline_Cornate_Fosini_21_Loc_11_Dep_01,IT_Carline_Cornate_Fosini_21_Loc_11,10.986376,43.178495,07/09/21,29/09/21,None,,None,,2024894,1,Camera Functioning,Knee height,,Parallel,,,,,IT_CARLINE_CORNATE_FOSINI_21,,,,,
2003388,IE_Forest_County Wicklow_21_dep_04,IE_Forest_County Wicklow_21_loc_04,-6.28692,53.03156,03/09/21,03/10/21,None,,None,,2021497,0,Camera Functioning,Knee height,,Parallel,,,,,IE_Forest_County Wicklow_21,,,,,
2003388,IE_Forest_County Wicklow_21_dep_08,IE_Forest_County Wicklow_21_loc_08,-6.27303,53.05959,04/09/21,04/10/21,None,,Trail game,,2021497,0,Camera Functioning,Knee height,,Parallel,,,,,IE_Forest_County Wicklow_21,,,,,
2003388,IT_Fuorisentiero_FS06,IT_Forest_Parco Nazionale Appennino Lucano_21_FS06,15.69331,40.53384,04/10/21,31/10/21,None,,Trail game,,2022715,0,Camera Functioning,Chest height,,Pointed Downward,,,,,IT_Forest_Parco Nazionale Appennino Lucano_21,,,,,
2003388,IT_Carline_Cornate_Fosini_21_Loc_12_Dep_01,IT_Carline_Cornate_Fosini_21_Loc_12,10.993406,43.180209,07/09/21,29/09/21,None,,None,,2024918,1,Camera Functioning,Knee height,,Parallel,,,,,IT_CARLINE_CORNATE_FOSINI_21,,,,,
2003388,IT_Carline_Cornate_Fosini_21_Loc_13_Dep_01,IT_Carline_Cornate_Fosini_21_Loc_13,10.996162,43.186374,07/09/21,29/09/21,None,,Trail hiking,,2024871,1,Camera Functioning,Knee height,,Parallel,,,,,IT_CARLINE_CORNATE_FOSINI_21,,,,,
2003388,IT_Carline_Cornate_Fosini_21_Loc14_Dep_01,IT_Carline_Cornate_Fosini_21_Loc14,11.000988,43.179373,07/09/21,29/09/21,None,,Trail hiking,,2024919,1,Camera Functioning,Knee height,,Parallel,,,,,IT_CARLINE_CORNATE_FOSINI_21,,,,,
2003388,IT_Urban_Ecology_Varese_21_loc04 09/03/2021,IT_Urban_Ecology_Varese_21_loc04,8.816,45.843,03/09/21,29/09/21,None,,None,,2024833,0,Camera Functioning,Knee height,,Parallel,,,,,IT_Urban_Ecology_Varese_21,,,,,
2003388,CRO_Forest_University ground Prolom_21_Brubanj_01 09/01/2021,CRO_Forest_University ground Prolom_21_Brubanj_01,16.102778,45.200378,01/09/21,04/10/21,None,,None,,2024935,0,Camera Functioning,Knee height,,Parallel,,,,,CRO_forest_huntinggroundProlom_21,,,,,
2003388,IT_Carline_Cornate_Fosini_21_Loc_20_Dep_01,IT_Carline_Cornate_Fosini_21_Loc_20,11.013027,43.199355,08/09/21,29/09/21,None,,None,,2024937,1,Camera Functioning,Knee height,,Parallel,,,,,IT_CARLINE_CORNATE_FOSINI_21,,,,,
2003388,IT_Urban_Ecology_Varese_21_loc05 09/03/2021,IT_Urban_Ecology_Varese_21_loc05,8.831,45.836,03/09/21,29/09/21,None,,None,,2024833,0,Camera Functioning,Knee height,,Parallel,,,,,IT_Urban_Ecology_Varese_21,,,,,
2003388,IT_Carline_Cornate_Fosini_21_Loc_15 _Dep_01,IT_Carline_Cornate_Fosini_21_Loc_15,11.00218,43.186127,07/09/21,29/09/21,None,,None,,2024920,1,Camera Functioning,Knee height,,Parallel,,,,,IT_CARLINE_CORNATE_FOSINI_21,,,,,
2003388,IT_Carline_Cornate_Fosini_21_Loc_19_Dep_01,IT_Carline_Cornate_Fosini_21_Loc_19,11.026219,43.195576,08/09/21,29/09/21,None,,None,,2024936,1,Camera Functioning,Knee height,,Parallel,,,,,IT_CARLINE_CORNATE_FOSINI_21,,,,,
2003388,IT_Carline_Cornate_Fosini_21_Loc_16_Dep_01,IT_Carline_Cornate_Fosini_21_Loc_16,11.018838,43.185438,07/09/21,29/09/21,None,,None,,2024921,1,Camera Functioning,Knee height,,Parallel,,,,,IT_CARLINE_CORNATE_FOSINI_21,,,,,
2003388,IT_Carline_Cornate_Fosini_21_Loc_17_Dep_01,IT_Carline_Cornate_Fosini_21_Loc_17,11.012847,43.178823,08/09/21,29/09/21,None,,Trail hiking,,2024922,1,Camera Functioning,Knee height,,Parallel,,,,,IT_CARLINE_CORNATE_FOSINI_21,,,,,
2003388,IT_Fuorisentiero_FS07,IT_Forest_Parco Nazionale Appennino Lucano_21_FS07,15.704,40.52829,06/10/21,31/10/21,None,,Trail game,,2022716,0,Camera Functioning,Knee height,,Pointed Downward,,,,,IT_Forest_Parco Nazionale Appennino Lucano_21,,,,,
2003388,PL_Forest_BabiaGoraNationalPark_21_loc_07 09/01/2021,PL_Forest_BabiaGoraNationalPark_21_loc_07,19.58379297,49.60994699,01/09/21,14/09/21,None,,Other,,2022716,0,Camera Functioning,Knee height,,Parallel,,,,,PL_Forest_BabiaGoraNationalPark_21,,,,,
2003388,PL_Forest_BabiaGoraNationalPark_21_loc_01 08/31/2021,PL_Forest_BabiaGoraNationalPark_21_loc_01,19.547124,49.603723,31/08/21,14/09/21,None,,Trail game,,2022710,0,Camera Functioning,Knee height,,Parallel,,,,,PL_Forest_BabiaGoraNationalPark_21,,,,,
2003388,PL_Forest_BabiaGoraNationalPark_21_loc_02 08/31/2021,PL_Forest_BabiaGoraNationalPark_21_loc_02,19.55408999,49.59839999,31/08/21,14/09/21,None,,Road dirt,,2022711,0,Camera Functioning,Knee height,,Parallel,,,,,PL_Forest_BabiaGoraNationalPark_21,,,,,
2003388,PL_Forest_BabiaGoraNationalPark_21_loc_03,PL_Forest_BabiaGoraNationalPark_21_loc_03,19.56231599,49.594901,31/08/21,14/09/21,None,,Trail game,,2022712,0,Camera Functioning,Knee height,,Parallel,,,,,PL_Forest_BabiaGoraNationalPark_21,,,,,
2003388,PL_Forest_BabiaGoraNationalPark_21_loc_04 08/31/2021,PL_Forest_BabiaGoraNationalPark_21_loc_04,19.550303,49.594377,31/08/21,14/09/21,None,,Trail game,,2022713,0,Camera Functioning,Knee height,,Parallel,,,,,PL_Forest_BabiaGoraNationalPark_21,,,,,
2003388,PL_Forest_BabiaGoraNationalPark_21_loc_05 08/31/2021,PL_Forest_BabiaGoraNationalPark_21_loc_05,19.545462,49.596077,31/08/21,14/09/21,None,,Trail game,,2022714,0,Camera Functioning,Knee height,,Parallel,,,,,PL_Forest_BabiaGoraNationalPark_21,,,,,
2003388,PL_Forest_BabiaGoraNationlPark_21_loc_06 09/01/2021,PL_Forest_BabiaGoraNationalPark_21_loc_06,19.58483803,49.60381697,01/09/21,14/09/21,None,,Trail game,,2022715,0,Camera Functioning,Knee height,,Parallel,,,,,PL_Forest_BabiaGoraNationalPark_21,,,,,
2003388,PL_Forest_BabiaGoraNationalPark_21_loc_08 09/01/2021,PL_Forest_BabiaGoraNationalPark_21_loc_08,19.58657501,49.6067499,01/09/21,14/09/21,None,,Trail hiking,,2022717,0,Camera Functioning,Knee height,,Parallel,,,,,PL_Forest_BabiaGoraNationalPark_21,,,,,
2003388,PL_Forest_BabiaGoraNationalPark_21_loc_09 09/01/2021,PL_Forest_BabiaGoraNationalPark_21_loc_09,19.59201,49.59496803,01/09/21,14/09/21,None,,Trail game,,2022718,0,Camera Functioning,Knee height,,Parallel,,,,,PL_Forest_BabiaGoraNationalPark_21,,,,,
2003388,PL_Forest_BabiaGoraNationalPark_21_loc_10 09/01/2021,PL_Forest_BabiaGoraNationalPark_21_loc_10,19.58952401,49.59907197,01/09/21,14/09/21,None,,Trail game,,2022719,0,Camera Functioning,Knee height,,Parallel,,,,,PL_Forest_BabiaGoraNationalPark_21,,,,,
2003388,DE_Forest_Krofdorf_21_Loc_03_09/06/2021,DE_Forest_Krofdorf_21_Loc_03,8.62126,50.652292,06/09/21,04/10/21,None,,None,,2022710,0,Camera Functioning,Knee height,,Parallel,,,,,DE_Forest_Krofdorf_21,,,,,
2003388,DE_Forest_Krofdorf_21_Loc_04_09/06/2021,DE_Forest_Krofdorf_21_Loc_04,8.62095,50.658323,06/09/21,04/10/21,None,,None,,2022710,0,Camera Functioning,Knee height,,Parallel,,,,,DE_Forest_Krofdorf_21,,,,,
2003388,DE_Forest_Krofdorf_21_Loc_05_09/06/2021,DE_Forest_Krofdorf_21_Loc_05,8.624995,50.662679,06/09/21,04/10/21,None,,None,,2022710,0,Camera Functioning,Knee height,,Parallel,,,,,DE_Forest_Krofdorf_21,,,,,
2003388,DE_Forest_Krofdorf_21_Loc_06_09/06/2021,DE_Forest_Krofdorf_21_Loc_06,8.659972,50.678885,06/09/21,04/10/21,None,,None,,2022710,0,Camera Functioning,Knee height,,Parallel,,,,,DE_Forest_Krofdorf_21,,,,,
2003388,DE_Forest_Krofdorf_21_Loc_07_09/06/2021,DE_Forest_Krofdorf_21_Loc_07,8.664132,50.685125,06/09/21,04/10/21,None,,Trail game,,2022710,0,Camera Functioning,Knee height,,Parallel,,,,,DE_Forest_Krofdorf_21,,,,,
2003388,DE_Forest_Krofdorf_21_Loc_08_09/06/2021,DE_Forest_Krofdorf_21_Loc_08,8.647241,50.69481,06/09/21,04/10/21,None,,None,,2022710,0,Camera Functioning,Knee height,,Parallel,,,,,DE_Forest_Krofdorf_21,,,,,
2003388,DE_Forest_Krofdorf_21_Loc_09_09/06/2021,DE_Forest_Krofdorf_21_Loc_09,8.653079,50.679335,06/09/21,04/10/21,None,,None,,2022710,0,Camera Functioning,Knee height,,Parallel,,,,,DE_Forest_Krofdorf_21,,,,,
2003388,DE_Forest_Krofdorf_21_Loc_10_09/06/2021,DE_Forest_Krofdorf_21_Loc_10,8.637288,50.679194,06/09/21,03/10/21,None,,Water source,,2022710,0,Camera Functioning,Knee height,,Parallel,,,,,DE_Forest_Krofdorf_21,,,,,
2003388,DE_Forest_Krofdorf_21_Loc_1_09/06/2021,DE_Forest_Krofdorf_21_Loc_01,8.611613,50.662528,06/09/21,03/10/21,None,,None,,2022710,0,Unknown Failure,Knee height,,Parallel,,,,,DE_Forest_Krofdorf_21,,,,,
2003388,DE_Forest_Krofdorf_21_Loc_11_09/06/2021,DE_Forest_Krofdorf_21_Loc_11,8.643016,50.665456,06/09/21,04/10/21,None,,None,,2022710,0,Unknown Failure,Knee height,,Parallel,,,,,DE_Forest_Krofdorf_21,,,,,
2003388,CRO_Forest_University ground Prolom_21_Streljana_03 08/31/2021,CRO_Forest_University ground Prolom_21_Streljana_03,16.117953,45.203122,31/08/21,04/10/21,None,,None,,2024935,0,Camera Functioning,Knee height,,Parallel,,,,,CRO_forest_huntinggroundProlom_21,,,,,
2003388,CRO_Forest_University ground Prolom_21_Streljana_04 08/31/2021,CRO_Forest_University ground Prolom_21_Streljana_04,16.115597,45.201453,31/08/21,04/10/21,None,,None,,2024935,0,Camera Functioning,Knee height,,Parallel,,,,,CRO_forest_huntinggroundProlom_21,,,,,
2003388,IE_Forest_County Wicklow_21_dep_09,IE_Forest_County Wicklow_21_loc_09,-6.25732,53.01769,03/09/21,02/10/21,None,,Trail game,,2021497,0,Memory Card,Knee height,,Parallel,,,,,IE_Forest_County Wicklow_21,,,,,
2003388,PL_commercial_forest_stand_Celestynow_Forest_D_dep17,PL_commercial_forest_stand_Celestynow_Forest_D_loc17,21.23101,52.11877,15/09/21,16/10/21,None,,None,,2026432,5,Unknown Failure,Knee height,,Parallel,,,,,PL_commercial_forest_stand_Celestynow_Forest_District21,,,,,
2003388,PL_commercial_forest_stand_Celestynow_Forest_D_dep24,PL_commercial_forest_stand_Celestynow_Forest_D_loc24,21.33549,52.05525,15/09/21,16/10/21,None,,None,,2026435,5,Camera Functioning,Knee height,,Parallel,,,,,PL_commercial_forest_stand_Celestynow_Forest_District21,,,,,
2003388,PL_commercial_forest_stand_Celestynow_Forest_D_dep32,PL_commercial_forest_stand_Celestynow_Forest_D_loc32,21.30992,52.02934,15/09/21,16/10/21,None,,None,,2026436,5,Camera Functioning,Knee height,,Parallel,,,,,PL_commercial_forest_stand_Celestynow_Forest_District21,,,,,
2003388,PL_commercial_forest_stand_Celestynow_Forest_D_dep30,PL_commercial_forest_stand_Celestynow_Forest_D_loc30,21.25597,52.11214,17/09/21,16/10/21,None,,None,,2026434,5,Camera Functioning,Knee height,,Parallel,,,,,PL_commercial_forest_stand_Celestynow_Forest_District21,,,,,
2003388,PL_commercial_forest_stand_Celestynow_Forest_D_dep34,PL_commercial_forest_stand_Celestynow_Forest_D_loc34,21.28938,52.12547,17/09/21,16/10/21,None,,None,,2026437,5,Camera Functioning,Knee height,,Parallel,,,,,PL_commercial_forest_stand_Celestynow_Forest_District21,,,,,
2003388,PT_Montado_CompanhiaLezirias_21_loc13_dep1,PT_Montado_CompanhiaLezirias_21_loc_13,-8.83323391,38.82885392,01/09/21,29/09/21,None,,None,,2025958,0,Camera Functioning,Knee height,,Parallel,,,,,PT_Montado_CompanhiaLezirias_21,,,,,
2003388,PT_Montado_CompanhiaLezirias_21_loc14_dep1,PT_Montado_CompanhiaLezirias_21_loc_14,-8.83523471,38.8364809,01/09/21,29/09/21,None,,None,,2025958,0,Camera Functioning,Knee height,,Parallel,,,,,PT_Montado_CompanhiaLezirias_21,,,,,
2003388,PT_Montado_CompanhiaLezirias_21_loc15_dep1,PT_Montado_CompanhiaLezirias_21_loc_15,-8.83410081,38.8455571,01/09/21,29/09/21,None,,None,,2025958,0,Camera Functioning,Knee height,,Parallel,,,,,PT_Montado_CompanhiaLezirias_21,,,,,
2003388,PT_Montado_CompanhiaLezirias_21_loc18_dep1,PT_Montado_CompanhiaLezirias_21_loc_18,-8.82401181,38.81775401,02/09/21,29/09/21,None,,None,,2025958,0,Camera Functioning,Knee height,,Parallel,,,,,PT_Montado_CompanhiaLezirias_21,,,,,
2003388,PT_Montado_CompanhiaLezirias_21_loc19_dep1,PT_Montado_CompanhiaLezirias_21_loc_19,-8.82133225,38.82680444,02/09/21,29/09/21,None,,None,,2025958,0,Camera Functioning,Knee height,,Parallel,,,,,PT_Montado_CompanhiaLezirias_21,,,,,
2003388,PT_Montado_CompanhiaLezirias_21_loc20_dep1,PT_Montado_CompanhiaLezirias_21_loc_20,-8.823869,38.836487,02/09/21,29/09/21,None,,None,,2025958,0,Camera Functioning,Knee height,,Parallel,,,,,PT_Montado_CompanhiaLezirias_21,,,,,
2003388,PT_Montado_CompanhiaLezirias_21_loc21_dep1,PT_Montado_CompanhiaLezirias_21_loc_21,-8.82378598,38.84561198,01/09/21,29/09/21,None,,Trail game,,2025958,0,Camera Functioning,Knee height,,Parallel,,,,,PT_Montado_CompanhiaLezirias_21,,,,,
2003388,PT_Montado_CompanhiaLezirias_21_loc22_dep1,PT_Montado_CompanhiaLezirias_21_loc_22,-8.8237349,38.85483896,01/09/21,29/09/21,None,,None,,2025958,0,Camera Functioning,Knee height,,Parallel,,,,,PT_Montado_CompanhiaLezirias_21,,,,,
2003388,PT_Montado_CompanhiaLezirias_21_loc23_dep1,PT_Montado_CompanhiaLezirias_21_loc_23,-8.82355193,38.86391906,01/09/21,29/09/21,None,,None,,2025958,0,Camera Functioning,Knee height,,Parallel,,,,,PT_Montado_CompanhiaLezirias_21,,,,,
2003388,PT_Montado_CompanhiaLezirias_21_loc24_dep1,PT_Montado_CompanhiaLezirias_21_loc_24,-8.81296242,38.86936346,01/09/21,29/09/21,None,,None,,2025958,0,Camera Functioning,Knee height,,Parallel,,,,,PT_Montado_CompanhiaLezirias_21,,,,,
2003388,PT_Montado_CompanhiaLezirias_21_loc25_dep1,PT_Montado_CompanhiaLezirias_21_loc_25,-8.812097,38.859187,01/09/21,29/09/21,None,,None,,2025958,0,Camera Functioning,Knee height,,Parallel,,,,,PT_Montado_CompanhiaLezirias_21,,,,,
2003388,PL_commercial_forest_stand_Celestynow_Forest_D_dep22,PL_commercial_forest_stand_Celestynow_Forest_D_loc22,21.37848,52.10247,16/09/21,16/10/21,None,,None,,2026452,5,Camera Functioning,Knee height,,Parallel,,,,,PL_commercial_forest_stand_Celestynow_Forest_District21,,,,,
2003388,PL_commercial_forest_stand_Celestynow_Forest_D_dep7,PL_commercial_forest_stand_Celestynow_Forest_D_loc7,21.32193,52.07836,15/09/21,16/10/21,None,,None,,2026454,5,Camera Functioning,Knee height,,Parallel,,,,,PL_commercial_forest_stand_Celestynow_Forest_District21,,,,,
2003388,PL_commercial_forest_stand_Celestynow_Forest_D_dep38,PL_commercial_forest_stand_Celestynow_Forest_D_loc38,21.28358,52.09249,15/09/21,16/10/21,None,,None,,2026457,5,Camera Functioning,Knee height,,Parallel,,,,,PL_commercial_forest_stand_Celestynow_Forest_District21,,,,,
2003388,PL_commercial_forest_stand_Celestynow_Forest_D_dep1,PL_commercial_forest_stand_Celestynow_Forest_D_loc1,21.3096,52.05699,15/09/21,16/10/21,None,,None,,2026458,5,Camera Functioning,Knee height,,Parallel,,,,,PL_commercial_forest_stand_Celestynow_Forest_District21,,,,,
2003388,PL_commercial_forest_stand_Celestynow_Forest_D_dep40,PL_commercial_forest_stand_Celestynow_Forest_D_loc40,21.9677,52.14993,16/09/21,16/10/21,None,,None,,2026450,5,Camera Functioning,Knee height,,Parallel,,,,,PL_commercial_forest_stand_Celestynow_Forest_District21,,,,,
2003388,PL_commercial_forest_stand_Celestynow_Forest_D_dep11,PL_commercial_forest_stand_Celestynow_Forest_D_loc11,21.40032,52.07112,16/09/21,16/10/21,None,,None,,2026573,5,Camera Functioning,Knee height,,Parallel,,,,,PL_commercial_forest_stand_Celestynow_Forest_District21,,,,,
2003388,PT_Montado_CompanhiaLezirias_21_loc27_dep1,PT_Montado_CompanhiaLezirias_21_loc_27,-8.81282533,38.8412272,01/09/21,29/09/21,None,,Trail game,,2025958,0,Camera Functioning,Knee height,,Parallel,,,,,PT_Montado_CompanhiaLezirias_21,,,,,
2003388,PT_Montado_CompanhiaLezirias_21_loc28_dep1,PT_Montado_CompanhiaLezirias_21_loc_28,-8.81187099,38.83224399,02/09/21,29/09/21,None,,None,,2025958,0,Camera Functioning,Knee height,,Parallel,,,,,PT_Montado_CompanhiaLezirias_21,,,,,
2003388,PT_Montado_CompanhiaLezirias_21_loc29_dep1,PT_Montado_CompanhiaLezirias_21_loc_29,-8.81148092,38.81937179,02/09/21,29/09/21,None,,Other,Fence,2025958,0,Camera Functioning,Knee height,,Parallel,,,,,PT_Montado_CompanhiaLezirias_21,,,,,
2003388,PT_Montado_CompanhiaLezirias_21_loc26_dep1,PT_Montado_CompanhiaLezirias_21_loc_26,-8.813305,38.850004,01/09/21,29/09/21,None,,Road dirt,,2025958,0,Camera Functioning,Knee height,,Parallel,,,,,PT_Montado_CompanhiaLezirias_21,,,,,
2003388,PT_Montado_CompanhiaLezirias_21_loc31_dep1,PT_Montado_CompanhiaLezirias_21_loc_31,-8.80096496,38.81376998,02/09/21,29/09/21,None,,None,,2025958,0,Camera Functioning,Knee height,,Parallel,,,,,PT_Montado_CompanhiaLezirias_21,,,,,
2003388,PT_Montado_CompanhiaLezirias_21_loc32_dep1,PT_Montado_CompanhiaLezirias_21_loc_32,-8.80097293,38.82631004,02/09/21,29/09/21,None,,Road dirt,A few meters from the road,2025958,0,Camera Functioning,Knee height,,Parallel,,,,,PT_Montado_CompanhiaLezirias_21,,,,,
2003388,PT_Montado_CompanhiaLezirias_21_loc33_dep1,PT_Montado_CompanhiaLezirias_21_loc_33,-8.80112375,38.83674274,01/09/21,29/09/21,None,,Road dirt,A few meters from the road,2025958,0,Camera Functioning,Knee height,,Parallel,,,,,PT_Montado_CompanhiaLezirias_21,,,,,
2003388,PT_Montado_CompanhiaLezirias_21_loc34_dep1,PT_Montado_CompanhiaLezirias_21_loc_34,-8.801861,38.845783,01/09/21,29/09/21,None,,None,,2025958,0,Camera Functioning,Knee height,,Parallel,,,,,PT_Montado_CompanhiaLezirias_21,,,,,
2003388,PT_Montado_CompanhiaLezirias_21_loc35_dep1,PT_Montado_CompanhiaLezirias_21_loc_35,-8.8005162,38.85520124,01/09/21,29/09/21,None,,None,,2025958,0,Camera Functioning,Knee height,,Parallel,,,,,PT_Montado_CompanhiaLezirias_21,,,,,
2003388,PT_Montado_CompanhiaLezirias_21_loc36_dep1,PT_Montado_CompanhiaLezirias_21_loc_36,-8.801655,38.864152,01/09/21,29/09/21,None,,None,,2025958,0,Camera Functioning,Knee height,,Parallel,,,,,PT_Montado_CompanhiaLezirias_21,,,,,
2003388,PT_Montado_CompanhiaLezirias_21_loc38_dep1,PT_Montado_CompanhiaLezirias_21_loc_38,-8.78992138,38.86250089,01/09/21,29/09/21,None,,None,,2025958,0,Camera Functioning,Knee height,,Parallel,,,,,PT_Montado_CompanhiaLezirias_21,,,,,
2003388,PT_Montado_CompanhiaLezirias_21_loc39_dep1,PT_Montado_CompanhiaLezirias_21_loc_39,-8.789667,38.850227,01/09/21,29/09/21,None,,None,,2025958,0,Camera Functioning,Knee height,,Parallel,,,,,PT_Montado_CompanhiaLezirias_21,,,,,
2003388,PT_Montado_CompanhiaLezirias_21_loc40_dep1,PT_Montado_CompanhiaLezirias_21_loc_40,-8.789801,38.839258,01/09/21,29/09/21,None,,None,,2025958,0,Camera Functioning,Knee height,,Parallel,,,,,PT_Montado_CompanhiaLezirias_21,,,,,
2003388,PT_Montado_CompanhiaLezirias_21_loc41_dep1,PT_Montado_CompanhiaLezirias_21_loc_41,-8.789741,38.830245,02/09/21,29/09/21,None,,None,,2025958,0,Camera Functioning,Knee height,,Parallel,,,,,PT_Montado_CompanhiaLezirias_21,,,,,
2003388,PT_Montado_CompanhiaLezirias_21_loc42_dep1,PT_Montado_CompanhiaLezirias_21_loc_42,-8.79020928,38.82094289,02/09/21,29/09/21,None,,Road dirt,,2025958,0,Camera Functioning,Knee height,,Parallel,,,,,PT_Montado_CompanhiaLezirias_21,,,,,
2003388,PT_Montado_CompanhiaLezirias_21_loc47_dep1,PT_Montado_CompanhiaLezirias_21_loc_47,-8.77851297,38.85620714,01/09/21,29/09/21,None,,Road dirt,,2025958,0,Camera Functioning,Knee height,,Parallel,,,,,PT_Montado_CompanhiaLezirias_21,,,,,
2003388,CRO_Forest_University ground Prolom_21_Streljana_05 08/31/2021,CRO_Forest_University ground Prolom_21_Streljana_05,16.114675,45.203236,31/08/21,04/10/21,None,,None,,2024935,0,Camera Functioning,Knee height,,Parallel,,,,,CRO_forest_huntinggroundProlom_21,,,,,
2003388,CRO_Forest_University ground Prolom_21_Streljana_06 08/31/2021,CRO_Forest_University ground Prolom_21_Streljana_06,16.112536,45.204614,31/08/21,04/10/21,None,,None,,2024935,0,Camera Functioning,Knee height,,Parallel,,,,,CRO_forest_huntinggroundProlom_21,,,,,
2003388,CRO_Forest_University ground Prolom_21_Streljana_07 08/31/2021,CRO_Forest_University ground Prolom_21_Streljana_07,16.110042,45.2043,31/08/21,04/10/21,None,,None,,2024935,0,Camera Functioning,Knee height,,Parallel,,,,,CRO_forest_huntinggroundProlom_21,,,,,
2003388,AT_Forest_National Park Hohe Tauern_21_dep_01,AT_Forest_National Park Hohe Tauern_21_loc_01,12.31222222,47.2388889,09/09/21,14/10/21,None,,None,,2026488,0,Camera Functioning,Knee height,,Parallel,,,,,AT_Forest_National Park Hohe Tauern_21,,,,,
2003388,AT_Forest_National Park Hohe Tauern_21_dep_02,AT_Forest_National Park Hohe Tauern_21_loc_02,12.32886944,47.2401028,09/09/21,14/10/21,None,,None,,2026489,5,Camera Functioning,Knee height,,Parallel,,,,,AT_Forest_National Park Hohe Tauern_21,,,,,
2003388,AT_Forest_National Park Hohe Tauern_21_dep_03,AT_Forest_National Park Hohe Tauern_21_loc_03,12.328361,47.2331,09/09/21,14/10/21,None,,None,,2026490,0,Camera Functioning,Knee height,,Parallel,,,,,AT_Forest_National Park Hohe Tauern_21,,,,,
2003388,AT_Forest_National Park Hohe Tauern_21_dep_04,AT_Forest_National Park Hohe Tauern_21_loc_04,12.3228055,47.2316417,09/09/21,14/10/21,None,,None,,2026491,0,Camera Functioning,Knee height,,Parallel,,,,,AT_Forest_National Park Hohe Tauern_21,,,,,
2003388,AT_Forest_National Park Hohe Tauern_21_dep_06,AT_Forest_National Park Hohe Tauern_21_loc_06,12.3520666,47.2032028,09/09/21,14/10/21,None,,None,,2026539,0,Camera Functioning,Knee height,,Parallel,,,,,AT_Forest_National Park Hohe Tauern_21,,,,,
2003388,AT_Forest_National Park Hohe Tauern_21_dep_07,AT_Forest_National Park Hohe Tauern_21_loc_07,12.3154777,47.2335083,09/09/21,14/10/21,None,,None,,2026540,0,Camera Functioning,Knee height,,Parallel,,,,,AT_Forest_National Park Hohe Tauern_21,,,,,
2003388,AT_Forest_National Park Hohe Tauern_21_dep_08,AT_Forest_National Park Hohe Tauern_21_loc_08,12.330877,47.2337222,09/09/21,14/10/21,None,,None,,2026541,0,Camera Functioning,Knee height,,Parallel,,,,,AT_Forest_National Park Hohe Tauern_21,,,,,
2003388,CRO_Forest_University ground Prolom_21_Streljana_08 08/31/2021,CRO_Forest_University ground Prolom_21_Streljana_08,16.107567,45.202917,31/08/21,04/10/21,None,,None,,2024935,0,Camera Functioning,Knee height,,Parallel,,,,,CRO_forest_huntinggroundProlom_21,,,,,
2003388, AT_Forest_National Park Hohe Tauern_21_dep_10, AT_Forest_National Park Hohe Tauern_21_loc_10,12.310033,47.2350972,09/09/21,14/10/21,None,,None,,2026542,0,Camera Functioning,Knee height,,Parallel,,,,,AT_Forest_National Park Hohe Tauern_21,,,,,
2003388, AT_Forest_National Park Hohe Tauern_21_dep_05, AT_Forest_National Park Hohe Tauern_21_loc_05,12.3500694,47.2085944,09/09/21,14/10/21,None,,None,,2026543,0,Camera Functioning,Knee height,,Parallel,,,,,AT_Forest_National Park Hohe Tauern_21,,,,,
2003388,AT_Forest_National Park Hohe Tauern_21_dep_09,AT_Forest_National Park Hohe Tauern_21_loc_09,12.3170916,47.2315167,09/09/21,14/10/21,None,,None,,2026544,0,Camera Functioning,Knee height,,Parallel,,,,,AT_Forest_National Park Hohe Tauern_21,,,,,
2003388,AT_Forest_National Park Hohe Tauern_21_dep_11,AT_Forest_National Park Hohe Tauern_21_loc_11,12.3124111,47.2411583,09/09/21,14/10/21,None,,None,,2026545,0,Camera Functioning,Knee height,,Parallel,,,,,AT_Forest_National Park Hohe Tauern_21,,,,,
